u1,u2,u3,u4,u5,u6,u7,u8,u9,u10,u11,u12,Label
-5.3757,-5.3655,-5.3594,-5.3552,-5.3462,-5.3421,2.5676,2.7329,2.8128,2.8504,3.089,3.1158,D02542_J01GB01
-5.4049,-5.372,-5.3705,-5.3655,-5.354,-5.3525,2.538,2.6275,2.8407,2.8657,3.1031,3.1675,D02542_S01AA12
-5.7072,-5.6847,-5.6638,-5.6232,-5.3843,-5.3837,2.3427,2.3453,2.3991,2.5793,3.0175,3.4354,D08268_J01GB07
-5.7177,-5.6726,-5.6664,-5.6284,-5.3997,-5.3989,2.5201,2.6048,3.0367,3.1002,3.1163,3.2759,D08268_S01AA23
-5.7066,-5.6915,-5.6522,-5.6265,-5.4045,-5.3768,2.2822,2.3413,2.5836,2.6222,2.9565,3.4162,D00867_J01GB07
-5.7228,-5.6993,-5.6698,-5.6625,-5.3837,-5.3798,2.3568,2.4493,2.491,2.5921,3.135,3.321,D00867_S01AA23
-5.7081,-5.6119,-5.39,-5.3894,-5.3793,-5.3663,2.3215,2.4115,2.5864,3.1123,3.1942,3.5039,D02544_J01GB08
-5.7084,-5.6214,-5.3846,-5.3839,-5.3676,-5.367,2.2278,2.3551,2.3603,2.5798,3.2609,3.5116,D02181_J01GB08
-5.4498,-5.3919,-5.3684,-5.3625,-5.3561,-5.3521,2.2309,2.2372,2.5576,2.7235,2.9744,3.0328,D07811_J01GB09
-5.419,-5.3915,-5.3824,-5.3712,-5.3617,-5.3598,2.2543,2.2628,2.5751,2.8338,2.8612,2.9551,D01753_J01GB09
-5.421,-5.416,-5.387,-5.3577,-5.3446,-5.3408,2.3484,2.4446,2.6268,2.7973,3.0546,3.4584,D08478_J01GB10
-5.4071,-5.3817,-5.361,-5.3538,-5.3474,-5.3448,2.3679,2.4621,2.5174,2.6045,2.7307,3.1328,D02209_J01GB10
-5.705,-5.6914,-5.3798,-5.3682,-5.3672,-5.367,2.4756,2.5287,2.671,2.9356,2.9878,3.2001,D02545_J01GB11
-5.7127,-5.6641,-5.3845,-5.3724,-5.3668,-5.3639,2.6064,2.8154,2.8798,2.9551,3.1186,3.3641,D01826_J01GB11
-5.3808,-5.3778,-5.3706,-5.3703,-5.3703,-5.3691,2.3917,2.4039,2.5887,2.6166,3.1895,3.3225,D07462_J01GB12
-5.3754,-5.3683,-5.3683,-5.3637,-5.3618,-5.3616,2.3441,2.5041,2.5868,2.6379,3.1365,3.3818,D01523_J01GB12
-5.4387,-5.387,-5.3688,-5.3656,-5.3643,-5.3576,2.5782,2.9234,3.0218,3.05,3.1594,3.1865,D07497_J01GB13
-5.4745,-5.386,-5.3634,-5.3632,-5.3614,-5.3527,2.279,2.5694,2.7638,2.9191,2.9557,3.1991,D01868_J01GB13
-6.0441,-4.8968,-4.7294,-4.638,-4.5417,-4.5375,1.7354,1.8322,2.0673,2.3653,2.5726,3.9873,D00453_J01MA01
-6.0442,-4.8915,-4.7463,-4.6394,-4.5401,-4.5387,1.7339,1.8297,2.0653,2.3668,2.5703,3.9933,D00453_S01AE01
-6.0427,-4.8959,-4.7323,-4.6444,-4.5466,-4.5428,1.7339,1.831,2.0735,2.3664,2.5719,3.9884,D00453_S02AA16
-6.046,-4.8933,-4.7415,-4.6359,-4.5334,-4.5325,1.7318,1.8283,2.0696,2.3673,2.5705,4.0079,D08291_J01MA01
-6.0444,-4.8907,-4.747,-4.6362,-4.5392,-4.5359,1.7346,1.8302,2.0679,2.3668,2.5699,3.9909,D08291_S01AE01
-6.0431,-4.8913,-4.7434,-4.6424,-4.5432,-4.5425,1.7353,1.8302,2.0741,2.3673,2.5698,3.9907,D08291_S02AA16
-5.7088,-5.7077,-4.8921,-4.7117,-4.3485,-4.3431,1.7684,1.8412,2.0457,2.3641,2.5841,3.7853,D00186_J01MA02
-5.712,-5.7041,-4.8912,-4.7489,-4.3535,-4.3476,1.7668,1.8296,2.071,2.3684,2.5685,3.7862,D00186_S01AE03
-5.7097,-5.7085,-4.8951,-4.7057,-4.3476,-4.3406,1.7685,1.8415,2.0477,2.363,2.5825,3.7923,D00186_S02AA15
-5.7099,-5.7087,-4.8813,-4.7718,-4.3447,-4.344,1.7681,1.8293,2.0356,2.3679,2.5647,3.7911,D00186_S03AA07
-5.7126,-5.7031,-4.8869,-4.7166,-4.3582,-4.3491,1.7666,1.8438,2.0806,2.3653,2.5822,3.7825,D02216_J01MA02
-5.7097,-5.7075,-4.8932,-4.722,-4.3448,-4.3434,1.7687,1.8301,2.0726,2.3643,2.5715,3.7844,D02216_S01AE03
-5.7103,-5.7103,-4.8833,-4.7539,-4.3372,-4.3366,1.7687,1.8271,2.0721,2.3671,2.5658,3.8061,D02216_S02AA15
-5.7125,-5.7055,-4.8997,-4.727,-4.3531,-4.347,1.7668,1.836,2.0797,2.3683,2.5709,3.7903,D02216_S03AA07
-5.7087,-5.7052,-4.885,-4.7501,-4.3565,-4.3506,1.768,1.8269,2.0706,2.3678,2.5666,3.7724,D07702_J01MA02
-5.7119,-5.7051,-4.8887,-4.7551,-4.3498,-4.3455,1.7672,1.8303,2.0466,2.3666,2.5699,3.7848,D07702_S01AE03
-5.7109,-5.7054,-4.8841,-4.7588,-4.3521,-4.3475,1.7673,1.8266,2.0682,2.369,2.5634,3.7847,D07702_S02AA15
-5.7123,-5.7051,-4.8966,-4.7241,-4.3543,-4.3492,1.7667,1.8334,2.0761,2.3659,2.5708,3.788,D07702_S03AA07
-6.0458,-4.8956,-4.7238,-4.6311,-4.5426,-4.5415,1.732,1.8339,2.0723,2.3681,2.5662,3.9652,D02306_J01MA03
-6.0445,-4.8863,-4.7491,-4.6309,-4.5383,-4.5365,1.7307,1.831,2.0747,2.368,2.569,3.9627,D02307_J01MA03
-5.7114,-5.7092,-4.8967,-4.7356,-4.3592,-4.3495,2.0747,2.1047,2.3664,2.5686,3.1335,3.7924,D00310_J01MA04
-5.7104,-5.71,-4.8985,-4.7249,-4.3446,-4.3419,2.0691,2.1058,2.3657,2.5693,3.1299,3.8091,D05461_J01MA04
-5.7099,-5.7028,-4.9014,-4.7191,-4.354,-4.3364,1.7657,1.8403,2.0828,2.3661,2.5703,3.7758,D02469_J01MA05
-5.711,-5.7079,-4.889,-4.7442,-4.3455,-4.3396,1.7679,1.8317,2.0746,2.3676,2.5701,3.7923,D00210_J01MA06
-5.7118,-5.7116,-4.8913,-4.7457,-4.3393,-4.3303,1.7678,1.8295,2.0686,2.3676,2.5715,3.8169,D00210_S01AE02
-5.7089,-5.7082,-4.886,-4.7481,-4.3481,-4.3422,1.7691,1.8317,2.076,2.368,2.5683,3.7856,D08287_J01MA06
-5.7115,-5.7071,-4.8885,-4.745,-4.3456,-4.3417,1.7677,1.8323,2.0741,2.3676,2.5706,3.7892,D08287_S01AE02
-5.71,-5.7082,-4.8908,-4.7474,-4.3357,-4.3202,1.7668,1.8286,2.0542,2.3671,2.5721,3.8012,D02318_J01MA07
-5.7089,-5.707,-4.8891,-4.7545,-4.3419,-4.3224,1.7666,1.8281,2.0659,2.3692,2.5687,3.7903,D02318_S01AE04
-5.7093,-5.709,-4.8973,-4.7216,-4.3403,-4.3205,1.7661,1.8325,2.0717,2.3664,2.571,3.7994,D00873_J01MA07
-5.7103,-5.7061,-4.8812,-4.7647,-4.3466,-4.3221,1.7659,1.8366,2.0581,2.3668,2.5674,3.7873,D00873_S01AE04
-5.7111,-5.7108,-4.9002,-4.7426,-4.3263,-4.3125,1.7661,1.831,2.0684,2.3719,2.5685,3.8204,D02541_J01MA07
-5.71,-5.7099,-4.896,-4.7229,-4.3304,-4.3061,1.7669,1.8342,2.0756,2.3657,2.5715,3.816,D02541_S01AE04
-6.045,-4.8858,-4.7574,-4.6303,-4.5186,-4.5184,1.7307,1.83,2.069,2.3687,2.5648,3.9599,D01716_J01MA08
-5.7101,-5.7065,-5.1014,-5.0535,-4.8884,-4.7572,2.0652,2.2413,2.3682,2.5709,2.7635,3.8126,D00590_J01MA09
-6.0446,-4.8964,-4.7303,-4.6423,-4.5391,-4.5385,1.7329,1.8329,2.0743,2.3661,2.5725,3.9886,D02474_J01MA10
-6.0468,-4.8929,-4.7445,-4.6374,-4.5325,-4.5325,1.7307,1.8307,2.0724,2.3674,2.5709,3.9998,D08496_J01MA10
-5.7098,-5.705,-4.8961,-4.7244,-4.3509,-4.3322,1.7731,1.8317,2.0968,2.3672,2.5745,3.7758,D02178_J01MA11
-6.0464,-4.8955,-4.7325,-4.6336,-4.5403,-4.5358,1.7337,1.8302,2.0713,2.3664,2.5716,3.974,D08120_J01MA12
-6.0468,-4.8947,-4.7345,-4.6299,-4.5437,-4.541,1.7335,1.8307,2.0726,2.3665,2.5711,3.9675,D08120_S01AE05
-6.0468,-4.8914,-4.7469,-4.6315,-4.5407,-4.5396,1.7331,1.8294,2.0706,2.3676,2.5695,3.9686,D00588_J01MA12
-6.0464,-4.894,-4.7294,-4.6326,-4.5434,-4.5369,1.7349,1.8313,2.072,2.3657,2.5725,3.9695,D00588_S01AE05
-4.8852,-4.768,-4.7016,-4.6981,-4.6977,-3.8345,1.8374,2.069,2.0857,2.369,2.5631,3.1604,D08654_J01MA13
-4.9034,-4.7671,-4.7028,-4.6986,-4.6974,-3.8266,1.8384,2.0793,2.0794,2.375,2.5641,3.1531,D02123_J01MA13
-5.7036,-5.6995,-4.9259,-4.7035,-4.3939,-4.3814,1.7835,1.8613,2.077,2.3681,2.5838,2.999,D08237_J01MA14
-5.6992,-5.6989,-4.9194,-4.7,-4.3905,-4.3722,1.7852,1.8326,2.0372,2.3633,2.5807,2.9655,D08237_S01AE07
-5.7002,-5.6983,-4.8547,-4.8194,-4.3955,-4.3933,1.7853,1.8314,2.0846,2.371,2.5611,2.9599,D00874_J01MA14
-5.7005,-5.6995,-4.8968,-4.7674,-4.3937,-4.3869,1.7851,1.8226,2.0345,2.3706,2.5712,2.9632,D00874_S01AE07
-5.3772,-5.3765,-5.3197,-4.8837,-4.7575,-4.1321,2.082,2.2352,2.3589,2.369,2.5654,3.1821,D08012_J01MA15
-5.3771,-5.3771,-5.317,-4.8877,-4.7538,-4.1313,2.0798,2.2448,2.3563,2.3681,2.564,3.1521,D02471_J01MA15
-5.7121,-5.7039,-4.912,-4.6828,-4.3678,-4.3369,1.7636,1.8342,2.0468,2.3584,2.5759,3.7842,D08011_J01MA16
-5.7073,-5.7051,-4.8752,-4.8018,-4.3433,-4.3243,1.768,1.8345,2.0295,2.3717,2.5653,3.7516,D08011_S01AE06
-5.7068,-5.7062,-4.8757,-4.7957,-4.3432,-4.3228,1.7691,1.8262,2.0072,2.3706,2.5609,3.7509,D00589_J01MA16
-5.708,-5.7048,-4.9168,-4.6903,-4.3706,-4.3456,1.7648,1.8272,2.0448,2.3601,2.5763,3.7696,D00589_S01AE06
-6.037,-5.8215,-5.8113,-4.8765,-4.7492,-4.547,2.0233,2.0786,2.2457,2.3791,2.5524,3.9417,D01144_J01MA17
-4.8955,-4.745,-4.7121,-4.7027,-4.7025,-3.1366,1.7526,1.7534,1.8263,2.061,2.3674,2.5669,D01153_J01MA18
-4.8993,-4.7315,-4.7136,-4.7083,-4.692,-3.1374,1.7495,1.7502,1.8299,2.0652,2.3659,2.5682,D05382_J01MA18
-5.7225,-5.719,-5.5797,-5.5607,-4.9122,-4.658,2.0146,2.0177,2.0691,2.3592,2.4604,2.5805,D02540_J01MA19
-5.3965,-5.3931,-5.3425,-4.906,-4.8871,-4.7112,1.8889,2.0488,2.0558,2.3624,2.577,3.6284,D02475_J01MA21
-4.8851,-4.7469,-3.1315,-2.422,-2.0507,-1.987,1.1473,1.4545,1.8311,2.0841,2.3688,2.576,D02305_J01MB01
-4.8893,-4.7389,-3.1315,-2.7004,-2.4112,-2.3763,1.4514,1.8289,2.0791,2.1146,2.368,2.5753,D00183_J01MB02
-4.8884,-4.7401,-3.1315,-2.7002,-2.4124,-2.3758,1.4519,1.829,2.0797,2.1146,2.368,2.5749,D05110_J01MB02
-6.329,-4.8891,-4.7867,-4.7772,-4.7441,-3.1346,2.1171,2.346,2.3679,2.5709,3.1994,3.2048,D01431_J01MB03
-6.2038,-5.713,-5.7095,-4.8959,-4.7948,-4.7929,2.3512,2.3668,2.5653,3.1678,3.18,3.8222,D08379_J01MB04
-6.1994,-5.7117,-5.7094,-4.8914,-4.795,-4.7865,2.3498,2.3672,2.5642,3.1678,3.1753,3.819,D01531_J01MB04
-4.8884,-4.7382,-3.1319,-2.4236,-2.0505,-2.0263,1.146,1.4539,1.8317,2.0852,2.3683,2.5772,D02301_J01MB05
-4.9899,-4.8766,-3.2544,-2.4408,-2.1363,-2.026,1.89,2.0971,2.2125,2.3464,2.7037,3.0637,D00872_J01MB06
-4.8892,-4.736,-3.1324,-2.4165,-2.0467,-1.9856,1.1482,1.4534,1.8304,2.0812,2.368,2.5768,D02302_J01MB07
-6.056,-6.056,-5.7091,-5.7075,-4.7345,-4.6064,2.6836,2.7278,2.809,2.8224,3.0631,3.6707,D03640_J01XA04
-5.7843,-5.7492,-5.7162,-5.687,-5.569,-5.3862,2.7816,2.8037,2.9452,2.9603,3.0828,3.1158,D05271_J01XA05
-7.0443,-7.0054,-5.6692,-4.6051,-2.1119,-1.9374,1.0636,1.473,2.0553,2.4134,2.4784,2.5149,D01426_J01XD02
-7.0457,-7.0067,-5.6712,-4.6019,-2.066,-1.937,1.0627,1.4644,2.0553,2.4133,2.4582,2.5122,D01426_P01AB02
-5.6717,-4.6354,-4.5997,-3.8184,-3.5849,-2.9631,1.7614,1.7711,1.9537,2.0409,2.5287,2.5444,D00439_J01XE01
-5.6718,-4.6147,-4.5992,-4.0112,-3.8093,-3.059,1.9241,1.9547,2.041,2.3364,2.5277,2.544,D07243_J01XE02
-5.6716,-4.6508,-4.5998,-3.8218,-3.576,-2.9585,1.759,1.7681,1.9543,2.0402,2.5216,2.548,D07998_J01XE03
-9.3861,-9.3664,-9.1518,-2.0574,-1.9539,-1.9438,1.2398,2.9866,3.0153,3.4687,4.4742,4.4765,D04253_J01XX01
-9.3867,-9.3664,-9.1513,-2.0574,-1.9541,-1.9439,1.2399,2.9866,3.0152,3.4689,4.4743,4.4765,D00925_J01XX01
-9.3864,-9.3669,-9.1507,-2.0574,-1.9539,-1.9439,1.2398,2.9865,3.0153,3.4687,4.4745,4.4766,D02187_J01XX01
-9.3867,-9.3662,-9.1514,-2.0575,-1.9539,-1.9439,1.2398,2.9865,3.0154,3.4687,4.4743,4.4765,D02188_J01XX01
-9.3862,-9.3665,-9.1515,-2.0575,-1.9547,-1.944,1.2402,2.9869,3.0146,3.4697,4.4742,4.4762,D07995_J01XX01
-0.4615,-0.4389,-0.4083,-0.392,-0.2993,-0.2983,0.2788,0.2999,0.3158,0.4444,0.4604,0.4822,D07433_J01XX02
-0.7547,-0.4633,-0.4508,-0.3909,-0.3909,-0.3654,0.2954,0.3126,0.3172,0.454,0.4917,0.693,D07244_J01XX03
-5.6919,-5.6874,-5.6757,-5.6649,-4.4025,-4.384,2.55,2.6204,2.6708,3.1073,3.2194,3.4776,D08526_J01XX04
-5.7021,-5.6944,-5.6719,-5.6473,-4.4146,-4.3921,2.603,2.6035,3.2062,3.2237,3.2833,3.4863,D00869_J01XX04
-9.4812,-9.4809,-9.4808,-9.4808,-9.4807,-9.4805,6.0045,6.0046,6.0047,6.0049,6.005,6.0057,D00393_J01XX05
-4.5515,-4.4265,-4.1342,-3.8389,-3.6574,-2.7867,1.6463,2.2448,2.3625,2.4776,2.5896,2.6226,D00855_J01XX05
-4.5261,-4.4234,-3.2846,-2.7522,-2.6774,-1.8926,1.5394,1.5559,2.3509,2.4908,2.5692,2.9905,D00856_J01XX05
-9.6684,-9.6616,-9.1181,-4.4067,-4.2581,-2.5878,2.3581,2.4054,2.5876,2.5929,2.6266,5.0565,D08199_J01XX05
-5.3059,-4.2983,-2.0504,-1.9172,-1.3811,-1.1412,0.8718,0.9027,0.9825,1.7611,2.0462,2.3646,D07245_J01XX07
-5.2645,-4.3541,-3.8555,-3.8401,-3.8058,-3.5138,1.4664,1.53,1.5583,1.6644,2.3349,2.6208,D00947_J01XX08
-5.3746,-5.3694,-5.3619,-5.1411,-5.0615,-4.8104,2.6591,2.6701,2.6841,2.7296,2.9294,2.9608,D01080_J01XX09
-5.2548,-4.3933,-3.8655,-3.5138,-3.4805,-2.6112,1.6204,1.6546,1.6653,1.7178,1.8685,1.8687,D09685_J01XX11
-10.5454,-10.5435,-10.2468,-7.5193,-5.2473,-4.3941,3.0386,3.0434,3.0452,3.4297,5.0775,5.0829,D09686_J01XX11
-4.5207,-3.9552,-3.9222,-3.5768,-3.4054,-3.2395,1.9119,1.9621,2.2677,2.449,2.5218,3.4392,D00350_J02AC02
-3.1283,-3.1124,-2.8741,-2.7864,-2.3692,-2.1882,1.1704,1.2489,1.4655,2.3088,2.456,2.5241,D00578_J02AC03
-4.6349,-3.5599,-3.3681,-3.2384,-2.9871,-2.9867,1.8203,1.8931,2.2768,2.425,2.5289,3.4464,D02555_J02AC04
-6.8348,-5.8881,-5.7018,-5.6674,-5.3827,-5.3782,2.7059,2.7409,3.0719,3.1526,3.5708,4.0887,D07626_J02AX04
-6.9152,-5.8214,-5.7101,-5.6286,-5.3769,-5.376,2.6499,2.6614,2.6866,2.8067,2.8674,4.0673,D02501_J02AX04
-11.0915,-10.4685,-10.2079,-4.783,-4.3416,-4.3075,2.7001,2.8909,2.8963,2.9254,3.0918,5.7103,D08218_J02AX05
-10.9643,-10.5799,-10.1723,-4.8096,-4.3595,-4.3436,2.6519,2.6711,2.7877,2.9128,3.1342,5.6369,D02465_J02AX05
-4.3944,-4.3511,-4.3211,-4.3106,-4.2555,-4.1221,2.5909,2.6364,2.666,2.7134,2.7654,3.1677,D03211_J02AX06
-5.1068,-5.1002,-4.3962,-4.2595,-2.3026,-1.6579,1.3051,1.3691,1.4332,1.9519,2.3442,2.3695,D00162_J04AA01
-5.1068,-5.1002,-4.3962,-4.2595,-2.3026,-1.6579,1.3051,1.3691,1.4332,1.9519,2.3442,2.3695,D00875_J04AA01
-5.1068,-5.1002,-4.3962,-4.2595,-2.3026,-1.6579,1.3051,1.3691,1.4332,1.9519,2.3442,2.3695,D00875_J04AA02
-5.1069,-5.1067,-4.2774,-2.0072,-1.6604,-1.523,0.8109,1.15,1.3654,1.4466,1.6369,1.6926,D05460_J04AA01
-5.1066,-5.1005,-4.3963,-4.2593,-2.3027,-1.6579,1.3051,1.3691,1.4332,1.9519,2.3443,2.3694,D03368_J04AA03
-5.3851,-5.3684,-5.3491,-4.6215,-3.8216,-2.8325,1.7398,1.7458,1.7647,1.7791,2.4592,3.0834,D00877_J04AB01
-6.0419,-4.6515,-4.597,-4.5738,-4.4236,-4.1309,1.7666,1.9116,2.2912,2.3974,2.4989,2.5941,D00211_J04AB02
-6.0474,-4.6346,-4.5651,-4.5383,-4.422,-4.1416,1.9003,1.9298,2.2402,2.2952,2.4906,2.5764,D08479_J04AB02
-4.42,-4.1352,-3.5067,-2.9908,-2.881,-2.8236,1.6241,1.7204,1.7253,1.8949,2.5055,2.6111,D02549_J04AB03
-4.4365,-4.1264,-3.5021,-3.0022,-2.8826,-2.7951,1.6187,1.6441,1.7383,1.9051,2.1362,2.477,D02549_S01AA16
-4.4445,-4.1313,-3.5006,-2.9858,-2.8814,-2.8471,1.618,1.6953,1.7261,1.8951,2.4955,2.5721,D02549_S02AA12
-4.4272,-4.1329,-3.4997,-2.984,-2.8819,-2.809,1.6202,1.6614,1.7412,1.8975,2.4963,2.6444,D08480_J04AB03
-4.4207,-4.1246,-3.5054,-3.005,-2.8838,-2.8355,1.6212,1.7044,1.7061,1.7641,1.9114,2.469,D08480_S01AA16
-4.4153,-4.1294,-3.5075,-2.9994,-2.8854,-2.8581,1.6311,1.749,1.8506,1.9059,1.9059,2.4796,D08480_S02AA12
-6.0341,-5.2262,-4.8738,-4.5884,-4.5768,-4.5721,2.1868,2.4529,2.4529,2.5903,2.8441,3.6119,D00424_J04AB04
-6.0586,-4.5385,-4.5142,-4.5071,-4.4666,-4.1241,1.7448,1.9057,2.016,2.4387,2.4674,2.5891,D00879_J04AB05
-3.7572,-3.7562,-3.6987,-3.6295,-1.9961,-1.8691,1.3636,1.5349,1.7179,1.7463,1.747,1.917,D00346_J04AC01
-5.0187,-4.8606,-3.6409,-2.2063,-2.2,-2.0771,1.5125,1.8496,1.9908,2.3402,2.6355,2.7116,D01501_J04AC01
-8.9597,-8.9382,-8.4017,-4.5547,-4.0734,-4.0373,2.594,2.597,2.9597,2.9762,4.6197,6.6636,D02002_J04AC01
-4.5746,-4.3771,-3.6223,-3.0303,-2.6706,-2.3269,2.1066,2.2624,2.3632,2.42,2.4417,2.5352,D09773_J04AC01
-4.2082,-4.2061,-2.973,-1.1562,-1.1007,-1.0552,0.6267,0.8908,0.9176,1.1412,1.4055,1.6813,D01195_J04AD01
-2.92,-2.8747,-2.8616,-2.8424,-1.6351,-1.0144,0.5186,1.137,1.1526,1.3234,1.3338,1.8002,D07246_J04AD02
-4.2117,-4.2022,-2.9698,-1.1584,-1.0977,-1.0589,0.6252,0.8936,0.9163,1.1396,1.4188,1.6734,D00591_J04AD03
-4.5536,-4.2184,-4.2047,-3.643,-2.6017,-1.9941,1.678,1.7956,1.9513,1.976,2.0793,2.9175,D00144_J04AK01
-5.7015,-5.6896,-5.6763,-5.6578,-4.3476,-4.3475,1.7933,2.3236,2.3398,3.0015,3.0275,3.3162,D07925_J04AK02
-5.703,-5.6952,-5.6636,-5.6212,-4.3887,-4.3566,1.8149,2.127,2.3645,3.2731,3.3475,3.8153,D00878_J04AK02
-3.8215,-3.8201,-2.3625,-2.3605,-2.3601,-2.3539,1.4265,1.429,1.6717,1.6739,1.7719,1.8,D07247_J04AK03
-7.4717,-6.0258,-5.9574,-4.5704,-4.5615,-4.158,2.4583,2.5698,2.5955,2.6318,2.6834,4.3072,D07248_J04AK04
-6.0424,-4.6117,-4.5964,-4.5297,-2.848,-2.5804,1.4538,1.4622,1.5572,1.5831,1.5895,2.2018,D09872_J04AK05
-6.0363,-4.6171,-4.5702,-4.5041,-2.8753,-2.583,1.4386,1.4785,1.5587,1.5796,1.5844,2.2008,D09873_J04AK05
-5.5924,-4.7888,-4.7224,-4.7141,-4.7057,-4.6161,1.1674,1.2108,1.3476,1.5796,2.03,2.5875,D09785_J04AK06
-4.2559,-4.2261,-4.2097,-3.8034,-3.2418,-2.8788,1.478,1.6582,1.8433,1.9228,1.9852,2.2233,D08584_J04AK07
-3.3636,-3.2565,-2.9378,-1.8203,-1.6825,-1.4744,0.8874,0.9359,0.9918,1.1416,1.1547,2.201,D00278_J04BA01
-8.5288,-8.4753,-4.9285,-4.9276,-4.8211,-4.8184,1.62,1.7963,1.964,2.0537,2.4111,2.4228,D02521_J04BA03
-4.2543,-4.2526,-4.2259,-4.2124,-3.1304,-2.0687,1.6595,1.6603,1.8428,1.9805,2.1561,2.2189,D02496_J05AA01
-5.127,-5.1116,-3.8225,-3.106,-2.9782,-2.8465,1.7399,2.0815,2.1697,2.2169,2.3655,3.4137,D06298_J05AB03
-5.1256,-5.1087,-3.8217,-3.117,-2.9746,-2.8533,1.7453,2.0891,2.1939,2.2729,2.3612,3.4232,D06298_S01AD06
-5.1327,-5.107,-3.8205,-3.1016,-2.9656,-2.844,1.7386,2.0784,2.1996,2.2407,2.3746,3.4095,D00406_J05AB03
-5.1264,-5.1087,-3.822,-3.1159,-2.9755,-2.8519,1.7446,2.0878,2.1895,2.2699,2.3624,3.4223,D00406_S01AD06
-10.5453,-10.5271,-10.2923,-7.5182,-5.125,-5.106,2.9808,3.0596,3.4052,3.4786,5.0424,5.1335,D06299_J05AB03
-10.536,-10.5354,-10.2898,-7.4954,-5.1263,-5.1104,3.0186,3.0274,3.4111,3.4345,5.0769,5.0791,D06299_S01AD06
-10.5233,-10.5064,-10.3142,-7.4699,-5.1298,-5.11,3.0009,3.0153,3.407,3.4572,5.066,5.0681,D06300_J05AB03
-10.5565,-10.5554,-10.2165,-7.4965,-5.1259,-5.11,2.989,3.0317,3.4098,3.4702,5.0643,5.0835,D06300_S01AD06
-6.018,-4.7822,-4.2285,-4.207,-3.2518,-2.9732,2.2251,2.3308,2.4846,2.5164,2.9059,3.0028,D00423_J05AB04
-8.8997,-7.7873,-7.7106,-6.717,-5.7898,-5.7187,3.703,3.7952,4.3322,4.3411,4.411,4.7837,D00333_J05AB06
-8.8951,-7.7648,-7.6915,-6.7158,-5.7112,-5.7012,3.6785,3.8146,4.3198,4.3481,4.4145,4.7905,D00333_S01AD09
-8.892,-7.7163,-7.7054,-6.7429,-5.7506,-5.7034,3.6786,3.8186,4.3087,4.3514,4.4451,4.793,D04301_J05AB06
-8.8972,-7.7585,-7.6593,-6.7427,-5.7158,-5.7013,3.6764,3.8278,4.309,4.3361,4.4487,4.8111,D04301_S01AD09
-6.7689,-5.1402,-5.138,-4.7746,-4.433,-4.3894,1.5507,2.0978,2.1033,2.1044,3.1833,3.4601,D00317_J05AB09
-6.754,-5.1349,-5.125,-4.7774,-4.4072,-4.3852,1.5393,2.1047,2.1128,2.1214,3.1633,3.474,D00317_S01AD07
-8.9032,-7.8053,-7.6164,-6.7635,-5.7385,-5.6981,3.6571,3.7905,4.3048,4.3874,4.442,4.7733,D08664_J05AB11
-8.8866,-7.8358,-7.6499,-6.7432,-5.7724,-5.7079,3.677,3.7927,4.3131,4.3983,4.4411,4.7783,D00398_J05AB11
-8.5972,-8.5918,-8.3779,-5.6339,-5.2597,-5.0509,2.9853,3.0368,3.4751,4.0893,4.1949,4.6366,D00273_J05AB12
-8.9147,-7.7691,-7.611,-6.7539,-5.7069,-5.696,3.6683,3.748,4.3085,4.352,4.4127,4.8402,D02495_J05AB14
-8.8946,-7.8232,-7.6304,-6.7484,-5.8006,-5.7046,3.682,3.7921,4.2832,4.3991,4.4486,4.8034,D03256_J05AB14
-4.606,-4.1286,-3.5588,-3.3558,-3.2271,-3.1728,1.7751,1.7851,1.8098,1.926,2.3545,2.5021,D07249_J05AB15
-5.3787,-5.3759,-5.3706,-4.1295,0,0,1.5432,1.5435,1.5535,1.7558,1.764,1.7719,D08483_J05AC02
-5.3787,-5.3759,-5.3706,-4.1295,0,0,1.5432,1.5435,1.5535,1.7558,1.764,1.7719,D00901_J05AC02
-8.8857,-8.6621,-8.6621,-4.3884,-4.2135,-4.1125,3.3099,3.4234,3.6531,4.3325,4.4662,5.9387,D00579_J05AD01
-8.8853,-8.6621,-8.6621,-4.3881,-4.2133,-4.1126,3.3098,3.4234,3.6531,4.3321,4.4661,5.9381,D02267_J05AD01
-8.6363,-8.6258,-8.3769,-4.569,-4.4246,-3.9383,3.0258,3.4643,3.619,4.0761,4.0893,4.3166,D04254_J05AD02
-6.0266,-5.0456,-4.7887,-4.6092,-4.4528,-4.3065,2.6239,2.6315,2.948,2.989,2.9943,3.0563,D00429_J05AE01
-6.0258,-4.9454,-4.7636,-4.5671,-4.4412,-4.3039,2.6381,2.7239,2.8823,2.9109,2.9317,3.0847,D01160_J05AE01
-6.0253,-5.9536,-5.7716,-4.9768,-4.5743,-4.546,2.6344,2.7529,2.9212,2.9876,3.1413,4.324,D03833_J05AE02
-6.0093,-6.0039,-5.8158,-5.0288,-4.5816,-4.5462,2.6167,2.6276,3.0095,3.0692,3.0917,4.4243,D00897_J05AE02
-6.023,-5.9606,-5.7725,-4.992,-4.5665,-4.5607,2.6324,2.7479,2.9415,2.9894,3.1552,4.4136,D02861_J05AE02
-5.9484,-5.4798,-5.1509,-4.6283,-4.617,-4.3548,2.3295,2.3988,2.6073,2.6237,2.7204,2.9028,D00427_J05AE03
