u1,u2,u3,u4,u5,u6,u7,u8,u9,u10,u11,u12,Label
-13.243,-13.2427,-13.2422,-13.2413,-12.3353,-12.3335,5.1291,5.5707,5.5768,11.0099,11.0262,11.0269,D03685-01
-6.4901,-6.4885,-5.7926,-5.7916,-5.4599,-4.4028,2.9477,2.9499,2.9743,3.68,3.6813,4.4488,D02252-01
-5.4856,-5.4844,-5.483,-4.8613,-4.4332,-4.2618,1.7732,1.7872,1.823,2.6569,2.8592,2.9391,D03208-01
-5.3624,-5.3603,-5.3601,-5.3599,-4.8437,-4.84,2.7961,3.1184,3.3795,3.3806,3.5764,3.5776,D04513-01
-7.9459,-7.9403,-7.9337,2.969,2.97,2.9702,-7.9459,-7.9403,-7.9337,2.969,2.97,2.9702,D01730-01
-4.4981,-3.7034,-3.7033,-3.6069,-3.6068,-2.9655,1.7902,1.8197,1.8321,1.8336,2.3201,2.3218,D02618-01
-4.2807,-4.2801,-3.004,-3.0025,-1.4375,-1.4361,1.097,1.1011,1.5267,1.5279,2.1136,2.115,D01212-01
-5.6979,-5.6953,-5.1422,-5.141,-5.0026,-4.357,1.7004,1.7418,1.7446,1.8687,2.1593,3.0059,D00460-01
-4.6941,-4.694,-4.6922,-2.1153,-0.5576,-0.4937,0.919,0.9195,0.9196,1.7336,1.7336,1.7339,D00826-01
-13.062,-13.0619,-13.0553,-13.0548,-13.0544,-13.0477,5.1849,5.1928,5.1961,10.6499,10.7441,10.7667,D02423-01
-13.5215,-13.5177,-13.5136,-13.5133,-13.5039,-13.499,6.1623,6.1743,6.1919,6.2221,6.2227,6.2282,D04933-01
-1.079,-0.7042,-0.6229,-0.61,-0.5739,-0.567,0.2506,0.2684,0.2967,0.3565,0.4323,1.267,D04763-01
-6.8167,-5.1837,-5.1825,-4.942,-4.94,-3.8752,1.9997,2.4263,2.5337,3.4792,3.4939,3.5005,D00285-01
-4.6375,-4.6348,-1.1626,-1.0492,-0.8714,-0.8669,0.5745,0.5746,0.7857,1.1312,1.1333,1.6245,D03862-01
-5.4865,-5.4859,-5.4846,-5.4835,-5.483,-5.4828,2.7047,2.7152,2.7672,2.9212,3.0584,3.0627,D03687-01
-4.2096,-4.2088,-3.8607,-3.8541,-3.6964,-3.5418,2.2548,2.2557,2.41,2.45,2.6919,2.7032,D04582-01
-5.3667,-5.3664,-5.3605,-4.6058,-4.4178,-3.849,1.9379,2.1773,2.4356,2.4906,2.6165,3.0538,D04782-01
-9.3211,-9.3027,-0.9095,-0.2404,-0.2376,-0.2376,0.2117,0.2386,0.2432,0.5662,0.5721,5.3473,D01927-01
-4.4876,-4.4452,-4.4303,-3.887,-3.8348,-3.0538,1.5092,1.5672,1.8771,1.8779,2.2781,2.6656,D04028-01
-6.0265,-4.6227,-4.6135,-4.6016,-4.1565,-4.1537,1.4752,1.4796,1.5498,1.5702,1.5707,1.5766,D00800-01
-8.4949,-8.3758,-8.3675,-5.1377,-5.137,-4.5304,1.7063,2.3395,2.5711,2.7295,2.7676,3.4923,D01049-01
-4.2622,-4.2621,-4.1743,-4.1012,-3.2043,-2.068,1.6595,1.6777,1.7019,1.8094,1.987,2.2383,D02496-01
-5.3289,-5.3284,-5.1825,-3.2296,-3.2247,-2.6747,1.3508,1.4025,1.786,1.8327,2.3363,2.428,D02001-01
-4.431,-3.6385,-3.0494,-3.0157,-3.0144,-1.4822,1.4517,1.4981,1.5035,1.5135,1.5643,1.7078,D01273-01
-9.6244,-9.6227,-8.8281,-8.8249,-5.8249,-5.8209,3.1311,3.3107,3.4359,4.252,5.2765,5.2773,D00362-01
-3.6435,-3.4873,-3.4762,-3.1457,-3.1438,-3.0166,1.5005,1.5448,1.5933,1.8981,1.982,2.6495,D04212-01
-9.3175,-9.3132,-4.4078,-3.8508,-3.7003,-2.5088,1.8276,2.0883,2.1,2.6181,2.6268,5.3335,D01082-01
-18.7691,-9.6482,-9.6337,-8.1131,-8.1093,-6.0351,4.1778,4.3943,4.4411,4.9462,4.9821,6.8887,D03845-01
-6.0255,-5.9163,-4.6017,-4.5794,-4.2106,-3.852,1.5768,1.8727,1.8935,2.0197,2.3458,2.6567,D03534-01
-9.6234,-8.8246,-4.0012,-3.827,-1.9648,-1.9611,1.4941,1.5347,1.6812,1.9304,2.4143,5.2736,D01854-01
-6.0296,-4.6092,-4.608,-4.6029,-4.5926,-4.581,1.7365,2.046,2.2229,2.7174,2.801,3.2181,D04193-01
-9.0866,-9.0839,-8.5947,-5.1828,-4.2213,-3.8342,1.5187,2.3503,2.5534,2.5859,3.7624,3.9927,D00870-01
-6.0283,-4.6579,-4.6515,-4.6239,-2.0523,-1.366,1.4589,1.5584,1.5616,1.574,1.5756,1.6963,D04980-01
-1.4669,-1.3743,-1.2146,-1.1914,-1.1063,-1.1033,0.762,0.7799,0.7963,1.0535,1.2662,1.5598,D01984-01
-6.2455,-6.0326,-4.9188,-4.9178,-4.6291,-4.6207,1.7428,1.9478,2.4323,3.2105,3.2105,3.9807,D04314-01
-6.0252,-6.0227,-5.0725,-4.8407,-4.5949,-4.5945,2.4099,2.6148,2.9097,3.001,3.0131,3.8057,D01449-01
-4.4336,-3.6385,-3.04,-3.0157,-1.9148,-1.7209,1.0159,1.3531,1.4122,1.4484,1.5024,1.6191,D04409-01
-5.8939,-5.698,-5.6963,-5.3665,-4.4932,-4.346,1.8132,2.5038,2.6027,2.8704,3.012,3.7151,D04190-01
-9.3248,-9.3099,-5.3692,-5.3678,-5.3629,-4.5482,2.2176,2.231,3.1511,3.4258,3.9543,5.3288,D04984-01
-6.5384,-4.9516,-4.9388,-3.1708,-1.4338,-1.403,1.364,1.5396,2.0132,2.4389,3.3365,3.3821,D03990-01
-5.1362,-5.1352,-3.7082,-3.3143,-2.8864,-2.3447,1.5099,1.6667,1.6717,1.7066,1.8915,1.9755,D00280-01
-6.033,-6.0276,-5.1499,-4.6211,-4.6107,-4.6048,2.0088,2.358,2.3609,2.7611,3.0347,4.8042,D01297-01
-9.3319,-9.3256,-9.3148,-9.3141,-5.3704,-5.369,3.4278,3.4294,3.6271,3.6327,5.3302,5.3315,D03636-01
-9.625,-8.8266,-3.982,-3.882,-3.8272,-3.6435,2.1067,2.2177,2.2869,2.3864,2.8838,5.2806,D01649-01
-3.3265,-3.0136,-1.9159,-0.8618,-0.8448,-0.7965,0.5157,0.6122,0.638,0.8063,0.8132,0.9613,D02289-01
-9.6797,-9.089,-9.0803,-7.3108,-6.7212,-5.6337,2.8217,2.8546,2.9512,3.6972,3.7934,6.5529,D00593-01
-12.1913,-12.1804,-10.6218,-10.5983,-10.5784,-10.5755,4.9421,4.9702,5.0576,5.0643,6.8567,6.8968,D04602-01
-8.493,-8.373,-8.3697,-5.699,-5.6979,-4.534,2.2565,2.3424,2.3495,2.7328,2.7674,3.5008,D04949-01
-5.0342,-5.0334,-5.0315,-5.0307,1.7329,1.7331,1.7329,1.7331,1.7334,1.7334,1.734,1.7341,D02916-01
-10.06,-10.0521,-9.3095,-9.3037,-4.212,-3.8519,2.2278,2.5532,2.6471,2.662,5.3439,5.3758,D02715-01
-1.9136,-1.9123,-0.352,-0.3444,-0.277,-0.2635,0.1437,0.1548,0.1926,0.633,0.813,0.814,D00189-01
-4.7874,-4.3914,-4.0528,-2.6751,-2.2586,-2.2376,1.7433,1.9197,2.0787,2.0955,2.2022,2.4488,D02365-01
-3.8807,-3.7077,-3.2614,-3.261,-2.8371,-2.808,1.6313,1.6723,1.8399,1.9987,2.4308,3.4704,D03319-01
-9.3165,-9.3127,-4.8869,-4.0306,-4.0303,-3.8221,1.4157,1.5809,1.5844,1.7557,3.3989,5.3439,D01015-01
-6.0261,-5.6951,-5.6933,-4.598,-4.5935,-4.5908,1.5718,1.5733,1.7411,2.3626,2.3702,4.2451,D02684-01
-6.0848,-5.6957,-5.6939,-5.5726,-1.3781,-0.889,1.778,1.9813,2.0919,2.158,2.2606,2.4812,D02562-01
-5.7012,-5.7009,-4.3573,-4.3323,-3.8491,-2.9167,1.563,1.5643,1.6484,1.743,2.6375,3.1589,D01876-01
-10.7978,-10.7943,-10.7817,-10.7803,-4.087,-4.0869,2.2961,2.3087,2.3088,4.1255,5.3078,5.3081,D01194-01
-8.512,-8.3703,-8.3702,-4.5321,-3.7133,-3.2711,1.5954,1.9389,2.3387,2.7399,2.7664,3.4722,D01146-01
-0.7624,-0.7624,-0.4751,-0.4747,-0.4509,-0.4509,0.4969,0.4971,0.4976,0.4977,0.6899,0.8822,D00133-01
-5.7941,-5.7941,-5.7896,-5.7896,-4.8876,-4.8869,2.2645,2.2648,2.2655,2.2655,3.5434,3.5434,D00834-01
-5.8198,-5.8196,-4.4418,-4.4356,-2.8956,-2.238,1.5932,1.5955,1.6095,1.7974,1.982,3.1204,D00485-01
-12.8949,-12.8905,-12.8876,-7.0036,-1.29,-1.1642,2.2765,2.2822,2.5719,3.8311,3.8385,3.8395,D01045-01
-10.7932,-10.7804,-5.7622,-5.3691,-5.3647,-5.3643,2.3603,2.5376,2.7747,2.8816,3.7981,5.3722,D00257-01
-9.3187,-9.3121,-5.3708,-5.3692,-5.3548,-4.1041,1.7344,2.2254,2.2475,2.5485,3.7233,5.3418,D00332-01
-10.0643,-10.0482,-3.0016,-2.8234,-1.6877,-1.4069,0.9667,0.9713,1.9063,2.2904,3.0684,5.3542,D00169-01
-5.6995,-5.6926,-4.3712,-4.3689,-1.652,-1.5461,1.467,1.5634,1.5648,1.5681,1.5688,1.7398,D01179-01
-9.6243,-8.8256,-5.4861,-5.4853,-5.479,-4.6827,2.2785,2.3752,2.7718,2.8533,3.0475,5.2644,D01334-01
-3.3272,-3.2804,-0.9479,-0.8153,-0.6615,-0.5981,0.5556,0.5806,0.6458,0.8528,0.8914,1.3881,D04104-01
-11.5161,-11.5126,-11.5108,-11.5076,-11.5068,-11.5029,3.828,3.8336,3.8372,3.8427,3.9865,4.0341,D02210-01
-5.4899,-5.4889,-5.4868,-5.4847,-5.4835,-5.4832,2.5435,2.5783,2.6139,2.7051,2.8987,2.9398,D01523-01
-10.8748,-10.1929,-10.1892,-6.2817,-4.8476,-4.7604,2.3491,2.8331,2.8801,3.0139,4.2703,6.3124,D03012-01
-9.6233,-8.8274,-5.5762,-4.8168,-3.8878,-2.3301,1.4285,1.6035,1.6515,1.8665,2.6765,5.2762,D04500-01
-4.2785,-2.9983,-1.442,-1.2155,-1.1981,-1.1306,0.3646,0.6225,1.0916,1.1111,1.5275,2.115,D00279-01
-6.0315,-4.603,-4.5943,-4.5906,-2.0549,-2.0074,1.4836,1.5647,1.5686,1.5796,1.7381,2.0572,D02603-01
-4.4274,-3.056,-2.8616,-2.2323,-1.9171,-1.9118,1.1937,1.2112,1.2459,1.5703,1.7567,2.1549,D01188-01
-5.3667,-5.3638,-5.3634,-4.1568,-4.153,-4.1494,1.5603,1.5612,1.5634,1.7328,1.7331,1.7348,D00824-01
-11.581,-11.5757,-11.5688,-2.3479,-1.9989,-0.6592,1.1278,1.1697,1.2739,3.7958,3.8069,3.8337,D04825-01
-12.1985,-12.1958,-8.1768,-6.2635,-6.2632,-6.2629,3.721,3.723,3.7302,3.875,3.8872,5.7951,D02534-01
-5.7031,-5.6977,-4.8659,-4.359,-3.7015,-3.2998,1.7529,1.757,1.941,1.9548,2.6896,3.0409,D00553-01
-5.6975,-5.6975,-5.6942,-5.6942,-4.3589,-4.3587,1.5816,1.7716,1.7716,2.3718,2.3718,3.9188,D01393-01
-5.0803,-5.0803,3.522,-5.6942,-4.3589,-4.3587,0,0,0,-5.0803,-5.0803,3.522,D00004-01
-6.1596,-5.8348,-5.8186,-5.6959,-4.698,-4.6936,1.8074,1.8688,2.0355,2.1016,2.3432,3.502,D04122-01
-6.1273,-4.8167,-4.2615,-3.2512,-3.0147,-2.8726,2.2853,2.6086,2.6206,2.7555,2.9267,2.935,D00423-01
-6.6631,-5.0707,-4.2246,-4.2198,-3.5604,-1.9117,1.5329,1.5709,2.0382,2.0385,2.1463,2.9054,D00402-01
-9.3119,-9.3114,-3.5309,-2.419,-1.722,-1.7114,1.4113,1.5567,1.5968,2.0142,2.0183,5.336,D03806-01
-11.5791,-11.5732,-11.5727,-1.1598,-0.9903,-0.7588,0.6102,1.0622,1.1707,3.8168,3.8175,3.8308,D03366-01
-6.0288,-4.6251,-4.6137,-4.6059,-2.0405,-1.3137,1.4767,1.4775,1.573,1.5733,1.5769,1.7313,D02565-01
-5.3635,-5.3627,-5.3603,-4.1144,-1.1258,-1.0916,1.5615,1.5617,1.5623,1.7333,1.7335,1.7336,D03634-01
-6.272,-6.0349,-4.6246,-4.6219,-2.8661,-2.1239,1.576,1.5842,1.6334,1.9831,2.0039,2.1423,D02771-01
-4.432,-4.4309,-3.0643,-1.6539,-1.2085,-0.884,0.4272,0.4688,0.4931,0.8586,1.1466,1.5697,D01617-01
-9.331,-9.3295,-9.3272,-9.3272,-9.3267,-9.3257,4.2091,4.2625,4.2877,5.327,5.3305,5.3315,D04284-01
-6.1548,-4.6859,-4.6777,-4.6549,-4.429,-3.1492,1.8347,1.899,1.9695,2.1486,2.4613,3.287,D04054-01
-6.0275,-4.6238,-4.619,-4.6028,-2.0477,-1.3513,1.4771,1.4798,1.5703,1.5722,1.578,1.8811,D02408-01
-1.9124,-1.9122,-1.9111,-1.3835,-1.3327,-1.1375,0.6866,0.7267,0.8106,0.812,0.813,2.5,D00628-01
-4.2637,-4.2636,-4.2633,-4.2613,-4.2609,-4.2606,1.5761,1.5765,1.5768,1.5771,1.578,1.5802,D01813-01
-11.9817,-11.291,-9.0896,-9.0889,-9.0888,-9.0881,3.7379,3.7396,3.7461,4.8013,5.5772,5.6478,D03189-01
-3.6438,-1.9123,-0.9263,-0.8854,-0.7568,-0.722,0.5284,0.5309,0.6421,0.6708,0.7485,0.8143,D00389-01
-13.5207,-13.5206,-13.5076,-6.8837,-2.9055,-2.8548,3.2787,3.2857,4.3553,6.174,6.1858,6.2227,D00388-01
-5.6976,-5.6944,-4.3763,-4.3655,-2.0391,-1.9114,1.5667,1.568,1.5829,1.5853,1.7518,3.0922,D00255-01
-6.1578,-4.7072,-4.7056,-4.6877,-3.167,-1.5644,1.4365,1.5892,1.6005,1.6044,1.6819,1.9491,D04087-01
-6.032,-4.6088,-4.5933,-4.5912,-3.0232,-3.0199,1.4654,1.4888,1.5633,1.568,1.5776,2.525,D01326-01
-9.6226,-8.8281,-5.8932,-5.4862,-5.4816,-5.48,2.2905,2.3812,2.6085,2.8624,3.8515,5.2704,D02119-01
-12.1859,-10.6284,-10.6226,-5.4677,-2.7384,-2.7378,3.7185,3.727,3.7281,4.386,5.055,5.0609,D04517-01
-4.6456,-4.4813,-3.1459,-3.0473,-3.007,-2.5163,1.5079,1.5724,1.595,1.6675,2.9037,3.0929,D03516-01
-9.7032,-6.0313,-5.9159,-5.1835,-4.6358,-3.7104,2.6694,3.0973,3.251,3.3108,3.3864,3.4249,D01268-01
-9.6244,-8.8245,-6.0809,-5.2503,-4.8656,-4.4357,2.6551,2.6717,2.6998,2.9216,3.0131,5.2797,D01237-01
-6.1709,-5.5859,-5.5745,-4.6846,-4.4342,-3.0514,1.6582,1.7277,1.7548,1.8588,1.8726,2.2484,D00138-01
-10.0738,-10.0455,-2.887,-1.6801,-1.4787,-0.8695,0.9896,1.0413,1.2033,1.2342,1.2438,5.3828,D04758-01
-3.5328,-2.0899,-1.8716,-1.8704,-1.3121,-1.1048,0.7408,0.9509,0.9719,1.0633,1.1659,1.8343,D04941-01
-1.9068,-0.5713,-0.382,-0.3654,-0.3639,-0.2838,0.114,0.1346,0.3143,0.3515,0.8021,0.8572,D01414-01
-6.8151,-6.8125,-5.1839,-4.9269,-4.9263,-4.9254,2.8831,3.3372,3.4884,3.4889,3.4908,3.4911,D01658-01
-6.1571,-5.4238,-4.7069,-4.704,-4.6987,-3.733,1.5717,1.5762,1.5776,1.592,1.617,1.6236,D02041-01
-5.2456,-3.6516,-1.8409,-1.8373,-1.1968,-0.9516,0.8173,0.8992,1.0472,1.3007,1.3909,1.5692,D00548-01
-4.4333,-3.3286,-3.0579,-1.2055,-0.88,-0.8001,0.457,0.4786,0.4894,0.64,1.1451,1.5682,D01375-01
-5.1396,-5.1368,-3.6995,-2.8631,-2.3482,-2.1295,1.1896,1.6421,1.663,1.6863,1.7008,1.7073,D01593-01
-5.8391,-5.8242,-5.8178,-5.8167,-5.4892,-5.4886,2.4691,2.5114,2.5377,2.6114,2.9861,3.1003,D01821-01
-1.9144,-0.5783,-0.3668,-0.3002,-0.2999,-0.2998,0.3008,0.3184,0.3363,0.3667,0.3762,0.8178,D00192-01
-4.4921,-3.7079,-3.622,-2.9891,-2.7071,-2.5848,1.6012,1.7293,1.7364,1.7762,1.9583,2.4943,D03542-01
-5.0683,-4.0902,-3.5584,-2.6081,-2.0865,-1.5768,1.3277,1.5376,1.5733,1.6828,1.7733,2.0514,D00134-01
-13.0796,-13.0518,-7.2354,-7.2324,-4.8753,-4.8691,2.6457,2.9329,2.9369,2.9493,2.9642,5.1987,D02494-01
-1.9156,0,0,0,0,0,0,0,0,0,0,0.8181,D00099-01
-9.3139,-9.3014,-0.9605,-0.9076,-0.6262,-0.5753,0.5657,0.5708,0.7041,0.756,0.8636,5.3472,D04146-01
-10.0659,-10.0489,-4.154,-4.1537,-4.1499,-2.9681,2.2086,2.2935,2.2967,2.3337,3.0297,5.3548,D04216-01
-4.4303,-3.0552,-3.0135,-2.8596,-1.9127,-1.2083,1.0911,1.1574,1.1909,1.2103,1.2191,1.5703,D01891-01
-10.0568,-10.051,-4.1533,-4.1531,-4.1514,-3.4533,1.381,1.9097,2.2576,2.2634,3.0819,5.3507,D03254-01
-5.0607,-4.1775,-3.5513,-2.188,-1.3321,-1.1979,0.5761,1.2879,1.3416,1.5462,1.8282,2.0284,D03993-01
-6.027,-5.0658,-4.5978,-4.5932,-4.5891,-4.5224,1.5681,1.6219,1.8476,1.9569,2.0754,2.7025,D02087-01
-6.0333,-4.6098,-4.5796,-4.5619,-0.9233,-0.7791,1.4337,1.4569,1.4654,1.5689,1.5736,1.5886,D00841-01
-11.1562,-10.2305,-5.3472,-4.6408,-4.448,-4.2372,2.7055,2.8233,2.9389,2.9462,3.8813,5.339,D01736-01
-9.6229,-8.8221,-6.2037,-4.6944,-4.6763,-4.654,1.6452,1.6936,1.8371,2.3937,2.5502,5.2519,D01717-01
-6.0238,-4.6245,-4.6178,-4.6163,-4.2861,-3.0044,1.4859,1.5247,1.5685,1.5709,1.5753,1.5824,D01002-01
-5.8515,-5.8499,-5.1424,-5.1406,-3.8537,-3.8532,2.0808,2.0816,2.1467,2.1471,2.2418,4.1619,D01455-01
-9.3146,-9.31,-9.3068,-9.3017,-9.2971,-9.2934,3.2388,3.287,3.9283,5.3399,5.3442,5.3572,D02120-01
-6.0294,-5.9079,-5.1717,-4.6134,-3.9493,-3.6972,2.1433,2.359,2.4354,2.5869,2.7961,3.0403,D01483-01
-5.7013,-5.7006,-4.3669,-4.3653,-2.8934,-2.191,1.5643,1.5667,1.5684,1.7406,1.9945,3.065,D01673-01
-6.0315,-5.8901,-4.618,-4.5945,-4.2939,-3.9239,1.7197,1.8653,1.8875,2,2.02,2.3656,D00243-01
-6.0339,-4.6261,-4.6258,-4.6145,-3.9954,-3.071,1.5759,1.577,1.7228,1.7394,1.7438,4.0051,D03983-01
-5.2658,-4.8215,-4.7998,-4.7984,-3.7643,-3.0049,1.7667,1.9998,2.1459,2.2067,2.473,3.3352,D01370-01
-10.0608,-10.0517,-3.0022,-2.8225,-1.6881,-1.4068,0.9667,0.9715,1.9068,2.2899,3.0681,5.3548,D02341-01
-10.6294,-10.6281,-10.6249,-3.9397,-2.7413,-2.7384,3.7402,3.7435,3.7455,4.4262,4.427,4.4665,D04920-01
-9.693,-6.0251,-5.919,-5.1801,-4.628,-3.7122,2.6683,3.0946,3.2495,3.3132,3.3633,3.4225,D01758-01
-9.3236,-9.3104,-5.3688,-5.368,-5.3679,-4.5621,2.2081,2.2568,3.1653,3.4153,3.9512,5.337,D00496-01
-7.5157,-7.3992,-5.6751,-5.4159,-5.0406,-4.5258,2.3409,2.686,3.1022,3.2116,3.9156,4.5867,D00168-01
-9.3213,-9.303,-7.1019,-6.0329,-6.0311,-4.5936,2.4925,2.5198,2.5559,2.6031,4.7589,5.3295,D03963-01
-4.4323,-3.6373,-3.1474,-3.1389,-3.0635,-3.0122,1.425,1.453,1.4694,1.5075,1.6081,2.0519,D01703-01
-6.5438,-6.1669,-4.6925,-4.6664,-1.3876,-0.767,1.4663,1.5778,1.6255,2.0573,2.1317,2.2589,D00785-01
-5.1418,-5.0526,-5.0513,-3.8541,-3.8535,-2.3991,1.7967,1.7969,1.8539,1.855,2.2432,4.1692,D00756-01
-9.3119,-9.3115,-5.7928,-5.7907,-4.8863,-4.8857,2.2654,2.3671,2.425,2.6364,3.5437,5.3339,D04660-01
-9.3144,-9.3096,-2.0304,-1.5776,-1.1427,-0.7507,0.6159,0.6805,1.5443,1.5689,1.989,5.3337,D03714-01
-6.025,-5.898,-4.6168,-4.6081,-1.5762,-1.0931,1.5636,1.5692,1.827,1.864,1.9615,2.0135,D03365-01
-10.6901,-10.571,-9.0804,-8.9027,-7.8279,-6.3307,3.6813,3.7912,4.0277,4.3355,6.4629,6.81,D04155-01
-3.7053,-3.7034,-3.3204,-2.8861,-2.217,-1.941,1.1814,1.3256,1.4524,1.4879,1.9428,1.9672,D04529-01
-10.7925,-10.7831,-4.2826,-3.9593,-3.755,-3.697,1.8814,2.1143,2.3531,2.5444,2.7731,5.3751,D01262-01
-9.3137,-9.3064,-9.3055,-9.2978,-3.6214,-3.6061,2.637,3.0271,3.1843,3.2503,5.3441,5.3494,D00103-01
-10.8341,-10.83,-10.8246,-10.8213,-10.8186,-10.8139,6.1278,6.1421,6.1888,6.1985,6.2051,6.215,D00941-01
-2.9338,-0.2418,-0.2418,0.0274,0.3565,0.3565,-2.9338,-0.2418,-0.2418,0.0274,0.3565,0.3565,D01494-01
-6.2491,-4.9471,-4.9242,-4.9211,-4.6411,-3.8767,2.3845,2.4342,2.683,3.2101,3.2156,3.4714,D00609-01
-9.3144,-9.312,-9.0879,-9.0818,-8.5976,-4.2176,2.4493,2.5562,2.5641,3.7618,3.9936,5.3371,D02447-01
-5.8594,-4.7471,-4.7148,-4.7118,-4.4073,-4.2373,1.9125,2.4303,2.4427,2.9721,2.9917,3.2752,D00920-01
-5.5536,-4.655,-3.8549,-3.0378,-3.0374,-2.1503,1.2869,1.7397,1.8886,2.3595,2.6332,2.8382,D02694-01
-5.8232,-5.8194,-4.4386,-4.4347,-2.8952,-2.2484,1.5955,1.6003,1.6008,1.8006,1.9813,3.1487,D01263-01
-6.0332,-4.5939,-4.5819,-4.5523,-2.0531,-2.0078,1.4756,1.568,1.5802,1.5902,1.7336,2.0347,D01118-01
-3.3267,-1.9116,-0.7998,-0.658,-0.4938,-0.4787,0.4033,0.4777,0.488,0.5067,0.6393,0.8132,D03144-01
-6.0261,-5.9007,-4.5909,-4.588,-2.6968,-2.1184,1.5656,1.786,1.8942,1.901,2.0199,2.4604,D02466-01
-9.624,-8.8259,-5.4835,-5.4833,-5.4833,-4.5671,2.2099,2.2198,3.2861,3.435,3.9436,5.2592,D00762-01
-3.7033,-3.2981,-2.887,-1.9127,-1.5636,-1.5627,0.8914,1.0426,1.2127,1.5145,1.8888,1.9496,D01423-01
-6.027,-6.027,-4.6085,-4.6071,-4.6062,-4.6042,1.5781,1.7049,2.3621,2.363,2.4899,4.6878,D02037-01
-5.1833,-3.812,-3.7081,-3.7033,-3.5372,-2.9591,1.7767,1.8514,1.9031,1.9323,1.9797,2.3251,D04687-01
-2.011,-2.0108,-1.0148,-1.0113,-1.0079,-0.7884,0.565,0.6133,0.6637,0.6816,0.8215,1.0325,D01250-01
-6.0273,-5.1832,-4.6005,-4.5944,-4.5909,-4.1156,1.543,1.5661,1.5678,1.5717,1.5749,1.6379,D02098-01
-9.315,-9.3149,-1.0924,-1.0865,-1.0679,-1.0041,0.9343,1.0309,1.1497,1.1808,1.316,5.3374,D03661-01
-5.3691,-5.3669,-5.3652,-4.0947,-1.9972,-1.9858,1.5898,1.7315,1.7327,1.7351,2.908,2.9296,D04187-01
-9.3141,-9.3107,-9.3038,-9.3033,-9.2975,-9.2975,3.2258,3.2866,3.9275,5.3392,5.3453,5.3573,D02127-01
-6.1431,-5.2341,-4.688,-4.6692,-4.4158,-4.2396,2.3983,2.6309,2.6753,3.0531,3.1448,3.157,D00899-01
-4.4369,-3.6395,-3.0501,-3.017,-2.3315,-1.915,1.3462,1.4509,1.4603,1.4839,1.5534,1.9048,D01357-01
-6.0799,-5.2572,-4.4335,-4.4331,-4.2639,-3.6068,2.0568,2.0663,2.1474,2.4358,2.5232,2.6154,D02165-01
-6.1548,-5.9729,-4.7017,-4.6736,-1.7638,-1.0115,1.6008,1.61,1.6297,1.8446,1.9087,2.0851,D00498-01
-3.3911,-3.0091,-1.6073,-1.4326,-1.1937,-0.7674,0.5248,0.8577,0.8759,1.026,1.8053,1.8905,D00771-01
-5.8717,-4.4923,-4.224,-4.2208,-2.7469,-2.1315,1.0732,1.1164,1.461,1.7983,1.7994,2.8949,D00533-01
-11.1581,-10.2326,-4.7145,-4.7126,-4.3994,-4.2369,2.8478,2.9762,2.9868,3.2269,3.2843,5.3405,D03429-01
-13.1244,-12.5443,-10.9356,-6.2123,-6.2109,-5.7988,3.9142,3.9308,3.935,5.1254,5.1889,5.9523,D04823-01
-4.2834,-3.0047,-1.1991,-0.8191,-0.7558,-0.7553,0.8991,0.8996,0.8996,0.9031,1.0935,1.5218,D01892-01
-1.5637,-1.5631,-1.4242,-1.3894,-1.2357,-1.2211,0.5997,0.8032,0.8089,0.9014,1.3135,1.4851,D00724-01
-9.7277,-9.7223,-3.1427,-2.8019,-2.6181,-2.135,2.2088,2.3413,2.5307,2.7027,2.7709,5.3395,D00872-01
-6.0313,-6.0214,-4.6225,-4.6128,-4.6125,-4.5986,1.741,1.7428,2.0689,2.5748,2.6527,3.9149,D02688-01
-13.6962,-12.7516,-12.7485,-6.7974,-3.639,-3.0132,3.1374,3.1414,3.2377,5.9043,6.0831,6.0952,D00981-01
-5.699,-5.6988,-4.3688,-4.3673,-2.043,-2.0421,1.5652,1.5665,1.5668,1.7396,2.3656,2.366,D02337-01
-6.1596,-5.953,-5.2614,-4.6963,-4.695,-4.2612,2.015,2.2326,2.2673,2.3529,2.9305,3.1441,D03680-01
-4.7494,-3.282,-3.1499,-3.1471,-3.1462,-3.146,1.896,1.8986,1.9197,1.9585,1.9961,2.4437,D00297-01
-1.9155,0,0,0,0,0,0,0,0,0,0,0.8182,D00068-01
-6.1529,-5.9754,-4.6858,-4.6735,-1.7658,-1.1122,1.6152,1.6207,1.6232,1.8793,1.8932,2.0759,D02238-01
-9.3131,-9.3007,-3.6351,-2.2158,-1.3843,-1.1874,0.5099,1.4897,2.0942,2.4531,3.244,5.3503,D02254-01
-5.6991,-5.6985,-4.369,-4.3633,-2.8885,-2.1897,1.566,1.566,1.5661,1.7405,1.993,3.0799,D02149-01
-6.1565,-4.6925,-4.6722,-4.6713,-1.5963,-0.9095,1.4681,1.4834,1.5126,1.575,1.5959,1.6411,D03937-01
-5.7008,-5.6973,-4.3604,-4.3365,-4.1873,-4.1536,1.7426,1.8317,1.9749,2.0514,2.99,3.9294,D04895-01
-6.0271,-4.6152,-4.5907,-4.5839,-2.7468,-2.7436,1.4836,1.4839,1.5657,1.5671,1.5718,1.5761,D02668-01
-10.5881,-10.3021,-9.0293,-8.2273,-5.8539,-5.5207,3.6161,3.6414,3.7473,3.7485,4.2622,6.4388,D01117-01
